video_id,track_id,frame,x,y
video0,2,10,276.96456577403814,625.9036365514031
video0,3,10,287.6541686750908,561.1882220227833
video0,4,10,273.009462115252,810.215001692194
video0,5,10,218.45195953608112,1054.3104676914916
video0,6,10,556.6624814733987,580.9772791000491
video0,7,10,451.8509022942714,560.1407242115085
video0,8,10,123.54133909552641,589.9893506606589
video0,9,10,514.9020157651462,470.49814760496645
video0,1,11,90.69664668167104,924.0039568441446
video0,2,11,276.64994137380756,626.9338552631618
video0,3,11,290.34260492143676,563.2550406175044
video0,4,11,274.1510909989974,806.8662974387436
video0,5,11,218.90575104639007,1053.217083568495
video0,6,11,559.0465671501212,580.4673159098965
video0,7,11,451.4819876989806,558.818574867685
video0,8,11,128.95897324383068,589.832296839227
video0,9,11,515.2875182928015,470.0116037098315
video0,1,12,90.68801561067855,924.0182919733185
video0,2,12,276.629057864018,627.547628501852
video0,3,12,294.0360116910156,563.1175381042423
video0,4,12,274.70323934912057,805.0149179383928
video0,5,12,219.07355892530882,1053.1516286773688
video0,6,12,561.0100607776241,579.1242175744429
video0,7,12,451.5460357981099,558.1168368347636
video0,8,12,135.3373535950817,589.8110247613502
video0,9,12,515.4200395939961,469.56362075945344
video0,1,13,90.67406414266188,924.025373893798
video0,2,13,276.4401422549096,628.1492452641573
video0,3,13,296.22726008017713,561.275124059566
video0,4,13,274.95430927127245,803.1103361661961
video0,5,13,219.0163219983334,1053.5987857053185
video0,6,13,565.0481402349166,578.7207678898285
video0,7,13,451.0841803219308,556.8135055354938
video0,8,13,138.98447528195626,589.7582551195386
video0,9,13,514.9186616228357,469.4215287086972
video0,1,14,90.72677230433676,924.0125567724336
video0,2,14,276.78645414223143,628.0464093354378
video0,3,14,298.5305940481115,562.5683391256608
video0,4,14,274.6547562537419,802.3476095445881
video0,5,14,218.86063927480635,1053.57193158579
video0,6,14,567.3816477437823,578.9077831459814
video0,7,14,450.78312418243144,556.4080482284458
video0,8,14,144.36309204651198,590.5775218400166
video0,9,14,515.6099233134992,469.2595048350642
video0,1,15,90.58090026873744,924.1278153300048
video0,2,15,277.148411230974,628.3924613708245
video0,3,15,303.1174475166748,560.8211140600588
video0,4,15,275.3449883548809,800.5838926431601
video0,5,15,219.03579496520513,1051.8516848015627
video0,6,15,570.1012616282619,578.9056934530571
video0,7,15,451.0493319160047,555.4460821201894
video0,8,15,149.4678232945622,590.836667790992
video0,9,15,516.4938134533168,469.12666352997906
video0,1,16,90.52418142934413,924.1545536485876
video0,2,16,277.149498298053,629.7485807980229
video0,3,16,305.85255435922323,563.8338391639836
video0,4,16,275.91973582664457,799.1669052606725
video0,5,16,219.13434417701896,1050.4035718573477
video0,6,16,572.9236400090737,577.7185608081287
video0,7,16,450.6083871028867,554.4577786374577
video0,8,16,155.38211324390696,591.1054003502043
video0,9,16,516.7530877740448,468.9931432900969
video0,10,16,713.5885416666666,493.57738918728296
video0,1,17,90.65394519450574,924.1203129415587
video0,2,17,277.35743357647965,632.0011463548742
video0,3,17,308.533118911103,566.1319172873344
video0,4,17,276.13837848174165,798.046371852839
video0,5,17,219.8282230712512,1048.7486124562313
video0,6,17,575.3314252922528,575.9260193429263
video0,7,17,449.7911191408388,553.3869251279449
video0,8,17,159.30973274219878,591.4027331495669
video0,9,17,516.5327769613396,468.55634008551095
video0,10,17,710.6065057521913,493.2888977050781
video0,1,18,90.53760636573288,924.1725376987047
video0,2,18,277.10686962950575,633.2797130310211
video0,3,18,311.04559790364664,566.5291187778984
video0,4,18,276.69256939543715,796.0319128216711
video0,5,18,219.96382754739838,1048.2456076502142
video0,6,18,578.1130180543815,574.5366860680492
video0,7,18,449.70762161381435,552.969579299851
video0,8,18,163.87387448670583,592.1056209101195
video0,9,18,516.9718453253423,468.25361621094504
video0,10,18,708.2739451669918,492.5129772576239
video0,1,19,90.71269888815206,924.0758736443162
video0,2,19,277.2021602583623,633.856633297664
video0,3,19,312.6218166519749,565.9322288915929
video0,4,19,276.7431165176137,795.1639792065477
video0,5,19,219.73569636677308,1048.3576545194444
video0,6,19,580.9319280144696,573.8819838877691
video0,7,19,450.2473822443092,552.2611490902365
video0,8,19,167.91094068861807,591.7928271653496
video0,9,19,517.8720833379856,468.0327151033458
video0,10,19,705.4237737160448,492.52822200151354
video0,1,20,90.74329746849358,924.0073085842355
video0,2,20,276.96340714317427,634.4882250227914
video0,3,20,316.2425228498995,564.322518479029
video0,4,20,276.8249282337266,793.7243303509081
video0,5,20,219.74640709883448,1047.953615782401
video0,6,20,584.2394110741072,572.6838795997188
video0,7,20,450.65188549511385,550.8678233584989
video0,8,20,172.57420467627352,592.1342172310128
video0,9,20,518.6556847167682,467.49755490795417
video0,10,20,701.7883674309298,492.98868993746197
video0,1,21,90.75674424331105,923.9801732525012
video0,2,21,276.543660423659,634.9544470979603
video0,3,21,318.98077840617606,565.8631404435331
video0,4,21,277.15686201373654,791.3056640616718
video0,5,21,219.75711783089588,1047.5495770453574
video0,6,21,586.8010225038212,572.1937436035277
video0,7,21,450.63849698570823,550.1748438881918
video0,8,21,176.09552676692454,592.0424388175754
video0,9,21,518.5753421796297,467.63849911284433
video0,10,21,700.0428093424329,493.3443963869432
video0,1,22,90.74954676326364,923.9785821481967
video0,2,22,276.4373756091155,635.4900547646857
video0,3,22,321.6065445354164,565.7573049346315
video0,4,22,277.23904294057905,790.3055626577074
video0,5,22,219.76782856295728,1047.145538308314
video0,6,22,589.7587384767706,571.2695204373155
video0,7,22,450.48400714812004,549.8916374386132
video0,8,22,180.40923177352468,592.7145284344306
video0,9,22,518.6906756895506,467.8123152299725
video0,10,22,696.957190640831,493.49357934109497
video0,1,23,90.73431928467171,923.9706885261302
video0,2,23,276.4539239140343,635.5037052637404
video0,3,23,324.8121576637497,566.5046880850724
video0,4,23,277.461763893626,789.1500536501012
video0,5,23,219.7587330502683,1058.1322040360535
video0,6,23,592.8162813852639,569.5979768324806
video0,7,23,450.39092465262905,549.5913053627556
video0,8,23,184.61985518705131,593.8426951381225
video0,9,23,520.0028981404371,467.681751651144
video0,10,23,692.6315271087153,494.30063499000096
video0,1,24,90.78359496666884,923.9242977304891
video0,2,24,276.71594144197206,636.1396388759597
video0,3,24,327.2185274347524,568.443073902344
video0,4,24,278.08231728866264,786.779242216956
video0,5,24,220.12307398316304,1059.7449188764583
video0,6,24,596.3750835612353,569.0299655653855
video0,7,24,450.33255452609285,548.8788773822351
video0,8,24,190.31703489095497,593.2427798596071
video0,9,24,521.7792306195366,467.0533359765213
video0,10,24,689.8040776917705,494.31905158969704
video0,11,24,732.5341367368345,517.8638882107205
video0,1,25,90.79873288050375,923.9248906696495
video0,2,25,276.87468601135834,636.5284075084743
video0,3,25,331.2727926205737,567.3570240884308
video0,4,25,278.53719144526013,785.8041666565566
video0,5,25,220.67469268414754,1057.3821295901726
video0,6,25,598.6052217149381,569.3175537549079
video0,7,25,450.0567579583593,547.4552635590316
video0,8,25,194.50437271169568,592.932021995401
video0,9,25,523.106141877041,466.33055486360973
video0,10,25,687.6385091461092,493.39444226594475
video0,11,25,729.1430294874237,517.4320244021532
video0,1,26,90.79787295925807,923.9190670747683
video0,2,26,276.6574341106084,636.6776745603833
video0,3,26,335.16360641593326,566.3258459659098
video0,4,26,278.4026018787462,784.8973570718215
video0,5,26,220.02481540364323,1059.1406370252562
video0,6,26,600.9834454251153,568.0430913723486
video0,7,26,449.9723610976959,546.5968984638315
video0,8,26,199.72901223975353,593.211983882182
video0,9,26,523.9774733855846,465.57765595944306
video0,10,26,687.1289845008192,493.46674615638926
video0,11,26,726.3515847406492,517.8094898685785
video0,1,27,90.79256707546119,923.9516841267648
video0,2,27,276.18430189939806,638.6548023061888
video0,3,27,337.26418093295337,566.4638852623694
video0,4,27,278.9173560587729,783.8995920946818
video0,5,27,220.32708393404275,1056.3356343881092
video0,6,27,603.2245520403928,567.8671959184886
video0,7,27,449.9077172449416,544.9949402650841
video0,8,27,204.303823788792,593.068922263293
video0,9,27,524.644325642041,465.5931238869403
video0,10,27,683.2184187956692,493.49501592888964
video0,11,27,724.9361343088152,517.9080106301136
video0,1,28,90.54581328593034,924.1279369184671
video0,2,28,276.35971140255214,640.4585832171448
video0,3,28,340.212486995927,566.9259969902524
video0,4,28,279.45110897742626,782.0869069977956
video0,5,28,220.408749423346,1055.2699554940643
video0,6,28,605.8459907042507,568.214952757539
video0,7,28,448.9242049570996,543.7272411887946
video0,8,28,208.96315847630672,592.1336352458725
video0,9,28,525.1118797716629,465.6244818777555
video0,10,28,678.871894264424,493.42816390332604
video0,11,28,723.3880128221424,518.045285649688
video0,1,29,90.71395327958582,924.0082438957508
video0,2,29,276.147832452213,641.4849852140487
video0,3,29,342.45627004034884,566.7414703569611
video0,4,29,279.51277483593054,779.5033031114297
video0,5,29,220.49041491264924,1054.2042766000195
video0,6,29,608.9220193120456,566.7382754686097
video0,7,29,449.0451818477675,542.797372010181
video0,8,29,213.28576565209914,592.133311169204
video0,9,29,525.5504497597307,465.15168362181066
video0,10,29,675.218735262429,493.6406104055096
video0,11,29,720.6940182136478,518.3128119188113
video0,1,30,90.79204302281958,923.9821071846845
video0,2,30,276.2642398001927,642.0834186001402
video0,3,30,345.10768479508295,567.9701943920011
video0,4,30,279.7840002509445,778.1126208941089
video0,5,30,220.5720804019525,1053.1385977059747
video0,6,30,611.712802025141,566.247389110378
video0,7,30,448.56244937829257,542.2766152445836
video0,8,30,218.10639686982768,592.5097088824407
video0,9,30,525.9751177470412,464.87671658284216
video0,10,30,672.2780870315868,493.86454265097274
video0,11,30,716.1620352234207,518.2926437556234
video0,1,31,90.81269612448445,923.9496123612552
video0,2,31,276.0391437250847,642.8273928946608
video0,3,31,348.19298665485053,568.5120589284327
video0,4,31,280.6863092583146,776.3517123479236
video0,5,31,220.65374589125574,1052.0729188119299
video0,6,31,615.1177904893248,565.3236460758237
video0,7,31,448.3140792619767,541.0068365578437
video0,8,31,222.688707381112,592.9754884916304
video0,9,31,526.4600616753073,464.6930477659261
video0,10,31,670.1746385045471,493.4277310738847
video0,11,31,713.1645451771368,518.246406597262
video0,1,32,90.5886104407922,924.0208312215597
video0,2,32,275.99478350399283,643.4216570985103
video0,3,32,350.2674936857642,568.5568482703474
video0,4,32,280.8631771713383,775.5986094366656
video0,5,32,220.735411380559,1051.007239917885
video0,6,32,617.0093613373754,564.744654009282
video0,7,32,448.74570714922015,540.0334335966929
video0,8,32,227.89005941770958,592.7971078079208
video0,9,32,526.7450302543454,464.45961657711086
video0,10,32,667.1160887621927,493.2837498305046
video0,11,32,709.9130556614756,518.0151206734691
video0,1,33,90.74387331174064,923.9037799363747
video0,2,33,276.3393269523837,644.5823006762158
video0,3,33,353.98571374520486,569.1299213639201
video0,4,33,281.26713532110614,774.7308760816169
video0,5,33,220.81707686986223,1049.9415610238402
video0,6,33,619.6959735273236,564.4839782195382
video0,7,33,448.83249999858754,539.4795131574068
video0,8,33,232.1863874246335,593.1532367489639
video0,9,33,527.3856265923948,464.29957044129793
video0,10,33,663.4571341182183,493.5585053866785
video0,11,33,706.4962513204989,517.9058103406022
video0,1,34,90.56540802961811,924.0963366279905
video0,2,34,275.9708588912406,646.0779806116217
video0,3,34,357.5740009063129,568.837124912669
video0,4,34,281.47269028263213,773.5469775939681
video0,5,34,220.00950715097773,1058.4856957566215
video0,6,34,623.0681394051645,565.1129818877081
video0,7,34,448.88271783258443,538.6603932462533
video0,8,34,237.57499465403217,593.1812082751117
video0,9,34,529.0082290686789,463.8254986603163
video0,10,34,660.2791238868758,493.45880255468546
video0,11,34,704.0303108788696,518.114130498607
video0,1,35,90.51244319493345,924.1375105001584
video0,2,35,275.47822951608885,647.0964611271766
video0,3,35,359.7729989802771,568.9464471779497
video0,4,35,281.5720516247778,771.7976280439495
video0,5,35,220.7529599256404,1057.7116795746488
video0,6,35,625.2839346673205,565.0622744377845
video0,7,35,448.0715101091986,538.433999373077
video0,8,35,241.75041371290084,592.9852730346844
video0,9,35,529.1471433308889,463.8408058451485
video0,10,35,657.0458165439287,493.8583747436494
video0,11,35,701.7579484637554,518.1018551764591
video0,1,36,90.49831966247437,924.1842662801786
video0,2,36,274.9030949810822,648.2655024598824
video0,3,36,362.04290507985104,569.0784277081245
video0,4,36,281.9147889636251,769.6092958558758
video0,5,36,220.9629424596264,1057.6229572453935
video0,6,36,628.3167132077957,564.1384801947873
video0,7,36,447.7490875858139,537.4123668792289
video0,8,36,246.67312251181252,592.5763984959334
video0,9,36,529.3445240965674,463.4240924004486
video0,10,36,653.6910074176816,493.6511030667416
video0,11,36,699.0177676750208,518.5512444694216
video0,1,37,90.51080757272092,924.2998393639621
video0,2,37,274.77909701557485,649.9039720959956
video0,3,37,364.60251894731545,569.4099650047356
video0,4,37,282.1203982465506,768.9179716715122
video0,5,37,220.94579914958175,1057.6230638059105
video0,6,37,630.5398679023459,563.3534043793089
video0,7,37,447.21478505225673,536.7709265111926
video0,8,37,250.9047158259535,593.1311327746236
video0,9,37,529.7542098740206,463.37788423896706
video0,10,37,650.8348244749302,493.5896442043226
video0,11,37,696.4341085478877,518.5090075405153
video0,12,37,221.64982378924336,1026.635570384838
video0,1,38,90.46691739775187,924.3805114383653
video0,2,38,275.2455659759756,650.9906539848439
video0,3,38,367.5962771402123,569.5560712153058
video0,4,38,282.1444403824574,768.1769021468431
video0,5,38,220.79955403112112,1057.5209151695385
video0,6,38,632.9609356422221,563.3633441737276
video0,7,38,446.69102823038367,536.5621103585792
video0,8,38,255.40872404952083,593.4946231611192
video0,9,38,530.3165396554344,463.2274892118444
video0,10,38,648.0935075619626,493.9085541341103
video0,11,38,693.7573499084265,518.3814254541637
video0,12,38,221.81951532131288,1025.641232374238
video0,1,39,90.50833745330864,924.366825916946
video0,2,39,275.32858796082104,651.4707494686598
video0,3,39,370.25027648453863,570.3043717286998
video0,4,39,282.07651398996836,766.9502536270163
video0,5,39,220.8971144533538,1057.375609113857
video0,6,39,635.6313972145713,562.9037941500201
video0,7,39,446.57643027133565,536.0281628339052
video0,8,39,259.59432748424445,593.4403109415124
video0,9,39,530.5421582107944,463.1201921678781
video0,10,39,646.1721072009614,493.8593666071819
video0,11,39,690.9786901890418,518.7216960652339
video0,12,39,221.975199661629,1024.4002814017706
video0,1,40,90.48595562238067,924.3868760712606
video0,2,40,275.2212105233457,651.8713977757366
video0,3,40,373.624118520439,569.7568066651723
video0,4,40,282.7503468787208,765.2437490361793
video0,5,40,220.41129827192108,1057.4778489940227
video0,6,40,638.5114650141151,562.7121934951408
video0,7,40,446.77074517301827,535.2076134631468
video0,8,40,263.7050598397136,593.3175115733545
video0,9,40,530.9250403928362,462.899430315022
video0,10,40,643.7662743835149,493.6623053815507
video0,11,40,688.5417745710711,518.7350995330208
video0,12,40,221.74235464897737,1023.3894268716838
video0,1,41,90.46145480625296,924.4741214524933
video0,2,41,276.1192942801926,651.8142304407583
video0,3,41,375.90231628804776,569.839485560972
video0,4,41,283.5882711691845,762.6850388586422
video0,5,41,220.2602881370043,1057.5700467243669
video0,6,41,641.2057826239893,562.9067911416558
video0,7,41,446.74366002240964,534.2873085001545
video0,8,41,268.60803237336705,593.3994199631287
video0,9,41,531.6737229860755,462.3829178564629
video0,10,41,639.166048250704,492.9476192667098
video0,11,41,685.7070100849165,518.7752958615823
video0,12,41,221.49334016305477,1023.1558878984912
video0,1,42,90.44851034324363,924.4343328516128
video0,2,42,275.41026968418237,652.2813945604598
video0,3,42,377.8135801474223,569.6934659065099
video0,4,42,283.96801562455096,760.8193833497608
video0,5,42,220.39186640694905,1057.7465273655616
video0,6,42,643.6058439230151,563.0604257610239
video0,7,42,446.0968170202621,533.6469374339592
video0,8,42,271.84238734247236,593.1716574661151
video0,9,42,532.0681060489966,462.2099403970833
video0,10,42,635.0280768693528,493.02608032079723
video0,11,42,681.9047453933604,518.6129613246156
video0,12,42,221.30766996781153,1022.4919505459128
video0,1,43,90.42526662228045,924.3952536428801
video0,2,43,275.16300856907384,652.7176456728134
video0,3,43,381.24228907954716,569.6181546504298
video0,4,43,283.7767044281634,759.8557889068826
video0,5,43,220.27219708468496,1057.6647414159938
video0,6,43,646.62054956395,562.8620821169167
video0,7,43,446.14201521655286,532.6217547248125
video0,8,43,276.07238751019764,593.7597584987551
video0,9,43,532.4550831761378,462.169506947379
video0,10,43,632.4659419390149,492.67556910040076
video0,11,43,678.9908322628545,517.7512967363552
video0,12,43,221.13111887074137,1021.2281665363765
video0,1,44,90.3957214044793,924.3342590726436
video0,2,44,274.6235536692995,654.1198374707072
video0,3,44,383.3156687776935,570.1772634952813
video0,4,44,284.2176217705165,758.2312475623498
video0,5,44,220.24730603270422,1057.51418577323
video0,6,44,649.5085901241385,562.6460824155374
video0,7,44,446.07041783369715,531.4851748810315
video0,8,44,280.19054449956263,592.4032863809994
video0,9,44,532.731976141347,461.9367136946849
video0,10,44,629.642604730733,492.48475604090214
video0,11,44,675.7326759874943,518.1772722613815
video0,12,44,221.34996417577923,1020.648380346533
video0,1,45,90.26330434684232,924.3917426395577
video0,2,45,274.3489376435009,655.4480093939998
video0,3,45,385.4715790506001,570.232239108284
video0,4,45,285.2193587209129,756.3852660058694
video0,5,45,220.1301722563989,1057.4958866458505
video0,6,45,651.3812224393639,561.6588149182857
video0,7,45,445.77540407928245,530.2300898787247
video0,8,45,284.5548007399394,592.561620600006
video0,9,45,532.9509891030548,461.7118909420195
video0,10,45,626.3770576196843,492.80894232755884
video0,11,45,673.7000306053768,517.6450985326502
video0,12,45,221.18648875428985,1020.2153722324172
video0,1,46,90.2620132706402,924.429096398074
video0,2,46,274.00456099816324,656.6929111790229
video0,3,46,388.14184653407693,571.384234454521
video0,4,46,285.8399264790561,754.3770788259646
video0,5,46,220.08696063009015,1057.3838884981494
video0,6,46,653.867539057234,560.9114358977847
video0,7,46,445.2117318711371,529.1686058786729
video0,8,46,288.65720301578375,592.8506425456903
video0,9,46,533.291683562995,461.66664951291534
video0,10,46,623.6706121991475,493.1102072661073
video0,11,46,671.0307499086477,517.3268012443807
video0,12,46,221.3335413817814,1018.713879142361
video0,13,46,396.153567359561,1057.5563945467509
video0,1,47,90.41943481124605,924.3676890153746
video0,2,47,274.12542417760613,656.200484965529
video0,3,47,391.04381125256924,571.4123772137067
video0,4,47,286.3126381166712,752.6417667126432
video0,5,47,219.87986124662757,1057.4344579403441
video0,6,47,656.4301618666306,560.8571093103095
video0,7,47,445.37205891780906,528.2961906768471
video0,8,47,292.76621258809337,593.807071843491
video0,9,47,533.8931350507439,461.62912859007486
video0,10,47,621.1398807334331,492.5816240395651
video0,11,47,667.787003573774,517.9162202516941
video0,12,47,221.23969601500406,1017.3636050252899
video0,13,47,395.63492931019175,1055.9656094637785
video0,1,48,90.53825922680932,923.9510808273114
video0,2,48,274.4585819019866,656.7386018431906
video0,3,48,394.3122730046266,571.7129971535817
video0,4,48,287.08563970882403,751.0962043845517
video0,5,48,219.84767955825677,1057.2999130313835
video0,6,48,658.3422468155829,560.8515447506392
video0,7,48,445.0991797610913,527.7730054514332
video0,8,48,297.2736661756034,593.0281596334353
video0,9,48,534.9759451781504,461.6675081690434
video0,10,48,617.2226421944333,492.6449130287797
video0,11,48,665.7013766029883,518.2053023335181
video0,12,48,221.1763654670284,1016.4894271159675
video0,13,48,396.0211943429024,1054.5352831254393
video0,1,49,90.57669452060749,923.8397965958933
video0,2,49,274.4984446473843,658.0001051891988
video0,3,49,396.491975233437,571.4887503678096
video0,4,49,287.67553522471337,749.5505340292842
video0,5,49,219.88137883970273,1057.2250405891969
video0,6,49,661.4913784173096,560.706631134686
video0,7,49,444.95392962347614,526.8999198231348
video0,8,49,301.6514977034319,591.5997828651492
video0,9,49,535.2627560366482,461.787471230978
video0,10,49,614.1803365699164,492.1933088200169
video0,11,49,662.272959975074,518.5150854709956
video0,12,49,221.15206678185055,1016.0316302432917
video0,13,49,396.13970367685295,1052.9527022503512
video0,1,50,90.56250522072875,923.812286211526
video0,2,50,274.57567279093,659.129485615267
video0,3,50,400.052274083381,572.1976347491632
video0,4,50,287.791679623827,748.3782711022495
video0,5,50,219.75817289042698,1057.2192501107331
video0,6,50,664.9381593110497,560.8834001109318
video0,7,50,445.2940270990301,526.0238936080628
video0,8,50,306.0166882685833,589.7255400084616
video0,9,50,535.88843762919,462.14004679904554
video0,10,50,611.5333477292714,491.8660014229058
video0,11,50,659.1398189871641,518.6453414046161
video0,12,50,221.0831398802859,1015.0236301663574
video0,13,50,396.0355499012235,1050.3555334602106
video0,1,51,90.54891667526579,923.780971338283
video0,2,51,274.2690473548398,660.6328710369636
video0,3,51,403.3637257057405,572.8751117811313
video0,4,51,288.12473572663373,747.0241923870269
video0,5,51,219.93254156521652,1056.8849574234066
video0,6,51,666.6772563093125,560.5677932820014
video0,7,51,445.0056095584117,525.0323936194318
video0,8,51,309.06691165185936,589.4207485143868
video0,9,51,536.4418372424178,462.25380933698557
video0,10,51,607.8843314196484,491.7457126768555
video0,11,51,656.7312879602764,518.6487679051081
video0,12,51,221.2768250138807,1014.3437643459853
video0,13,51,396.3946223273554,1046.9222907636774
video0,1,52,90.57815875226343,923.7297377483902
video0,2,52,273.9767249354658,661.789812240851
video0,3,52,405.6723049367075,573.8446532134631
video0,4,52,288.9209382324713,745.4939417857855
video0,5,52,220.18776515708308,1056.6938890210438
video0,6,52,670.0440987479582,560.5611147518028
video0,7,52,445.17716511978176,524.0939536388536
video0,8,52,311.13391251504663,586.6498438270975
video0,9,52,537.6328852103748,462.1976214028242
video0,10,52,605.9489490235209,491.79459720477695
video0,11,52,654.0127577433535,518.5406247677469
video0,12,52,221.38590168278287,1013.669733957015
video0,13,52,396.4872769347459,1043.282726814863
video0,1,53,90.56523047166382,923.7143409929557
video0,2,53,273.6089462318138,663.5506070108024
video0,3,53,408.74952192823065,574.057990364332
video0,4,53,289.1949485503124,743.9798644434406
video0,5,53,220.33628175463193,1056.5886026760936
video0,6,53,673.848878041446,560.3835834493086
video0,7,53,444.86096925409544,523.9111892602134
video0,8,53,316.3352498905181,585.9164842176637
video0,9,53,538.6815976609482,461.7556560896338
video0,10,53,603.8647763867301,491.5203398857094
video0,11,53,652.070285119816,518.1937170522332
video0,12,53,221.3995535068316,1012.7916600165629
video0,13,53,396.3259847566764,1040.3799072189922
video0,1,54,90.56518080365974,923.7178734246306
video0,2,54,273.0826320418738,664.1720493018628
video0,3,54,411.50918951415645,573.4764863195267
video0,4,54,289.3157363710345,742.5324549953577
video0,5,54,220.50851094267668,1056.5957438907974
video0,6,54,676.4591376190782,559.7323322226277
video0,7,54,444.1434515922964,523.6566166376633
video0,8,54,321.29431073944306,585.1512677458425
video0,9,54,539.1728432330727,461.60431040511935
video0,10,54,601.1986501215104,490.7513985038884
video0,11,54,649.8472219356825,518.9173294806509
video0,12,54,221.3870163787363,1012.0480508705139
video0,13,54,396.55308444303137,1037.1104846114238
video0,1,55,90.57275646051308,923.7578825269918
video0,2,55,273.63601055076566,664.2466022616858
video0,3,55,414.1536048420386,573.9045020714776
video0,4,55,289.9463895471301,740.6550723271691
video0,5,55,220.3947777982735,1056.6201454951479
video0,6,55,678.6323434634611,559.6806456640741
video0,7,55,443.59881516319996,523.0864511671483
video0,8,55,324.948675809447,585.4124598092154
video0,9,55,539.456842435424,461.3308037791411
video0,10,55,596.632924882818,490.9409354396706
video0,11,55,646.5998085336281,518.9803269212443
video0,12,55,221.37804669719534,1011.3212719653958
video0,13,55,395.9951357940089,1034.8380086980133
video0,1,56,90.57035297486526,923.7760508060975
video0,2,56,273.8299203076198,664.5399392539715
video0,3,56,416.99736895506766,574.5249140481837
video0,4,56,290.6155705828001,739.1112034512638
video0,5,56,220.36664169015646,1056.5010058641126
video0,6,56,681.9292358046349,559.8689148566942
video0,7,56,443.82948581743216,522.3702905643016
video0,8,56,328.9053268279243,585.8102620101847
video0,9,56,540.3644137068657,460.8551220621209
video0,10,56,592.9496149316625,490.8091789450022
video0,11,56,643.851572360583,518.2701545911854
video0,12,56,221.81142212290678,1009.7993771773055
video0,13,56,395.700855751486,1031.1181367322822
video0,1,57,90.60646283726358,923.7915941132209
video0,2,57,274.01253479594413,666.3047939617512
